label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults,L1D_MPKI,L1D_miss_rate,branch_MPKI,branch_rate,branch_miss_rate,IPC,CPI
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,9,0,99,640165872,8442422,645618502,34107357,4543576095,2562972030,6,196774,1.8581,0.0131879,7.50672,0.142095,0.052829,1.77278,0.564087
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,10,0,99,640295350,8451892,645742328,34051971,4544414411,2565814981,5,196775,1.85984,0.0132,7.49315,0.142096,0.0527331,1.77114,0.564608
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,11,0,99,640138372,8482864,645574494,34078832,4543163420,2557171798,5,196775,1.86717,0.0132516,7.50112,0.142098,0.0527884,1.77664,0.562862
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,12,0,99,640239895,8312745,645687175,34063921,4544090918,2552238240,9,196773,1.82935,0.0129838,7.49631,0.142094,0.0527561,1.78043,0.561661
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,13,0,99,640257275,8529012,645704777,34083025,4544130761,2565786504,6,196775,1.87693,0.0133212,7.50045,0.142096,0.0527842,1.77105,0.564637
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,14,0,99,640171085,8306398,645627333,34066091,4543658088,2549175741,5,196774,1.82813,0.0129753,7.4975,0.142094,0.0527643,1.7824,0.56104
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,15,0,99,640062363,8330804,645514182,34052057,4542835114,2548005795,3,196772,1.83383,0.0130156,7.49577,0.142095,0.0527518,1.7829,0.560884
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,16,0,99,640185247,8407894,645636678,34083796,4543665412,2563562795,6,196770,1.85047,0.0131335,7.50139,0.142096,0.052791,1.7724,0.564206
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,17,0,99,640236123,8380205,645689082,34074221,4544068960,2564583303,6,196773,1.84421,0.0130892,7.49861,0.142095,0.0527719,1.77185,0.56438
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,18,0,99,639997049,8429334,645456871,34107577,4542487132,2562266277,5,196773,1.85566,0.0131709,7.50857,0.142093,0.0528425,1.77284,0.564067
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,19,0,99,640176054,8515542,645633678,34064757,4543697689,2548590734,5,196772,1.87414,0.0133019,7.49714,0.142094,0.0527617,1.78283,0.560907
simd256_v3,simd,conv_simd256_v3,8192,8192,3,1234,20,0,99,639989086,8454590,645428978,34100001,4542187152,2570897435,4,196773,1.86135,0.0132105,7.5074,0.142097,0.0528331,1.76677,0.566004
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,1,0,99,2560012524,46866722,2582973544,136154027,18176814080,10171929252,19,786628,2.57838,0.0183072,7.49053,0.142103,0.0527121,1.78696,0.55961
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,2,0,99,2559723905,46056276,2582654337,136077306,18174807694,10169885347,17,786631,2.53407,0.0179927,7.48714,0.142101,0.0526889,1.78712,0.559559
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,3,0,99,2559708065,45765183,2582643190,136036106,18174810231,10154264122,19,786629,2.51806,0.0178791,7.48487,0.1421,0.0526732,1.78987,0.5587
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,4,0,99,2559629602,45767322,2582554879,136084682,18174101038,10187420909,18,786626,2.51827,0.0178804,7.48784,0.142101,0.0526938,1.78397,0.560546
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,5,0,99,2559728374,45645634,2582653235,136170928,18174794076,10181652806,15,786629,2.51148,0.0178322,7.4923,0.142101,0.0527252,1.78505,0.560207
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,6,0,99,2559827723,45721314,2582755917,136123389,18175541156,10166877157,19,786629,2.51554,0.0178611,7.48937,0.142101,0.0527047,1.78772,0.559371
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,7,0,99,2559804083,45317753,2582735714,136258035,18175517374,10164191899,19,786628,2.49334,0.0177036,7.49679,0.1421,0.0527573,1.78819,0.559224
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,8,0,99,2559599125,45877864,2582515935,136094784,18173905792,10156013486,17,786629,2.52438,0.0179238,7.48847,0.1421,0.0526985,1.78947,0.558824
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,9,0,99,2559586036,46201149,2582508020,136070303,18173943939,10164931737,17,786627,2.54216,0.0180502,7.48711,0.142099,0.0526892,1.78791,0.559313
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,10,0,99,2559985468,46801775,2585240120,136114290,18179356058,10182756669,18,786630,2.57445,0.018282,7.4873,0.142207,0.0526505,1.78531,0.560127
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,11,0,99,2559969021,46000293,2582870834,136155441,18176172303,10162239082,17,786629,2.5308,0.0179691,7.49088,0.142102,0.0527148,1.7886,0.559097
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,12,0,99,2559836040,46620771,2582757524,136048830,18175557730,10160014034,17,786632,2.56503,0.0182124,7.48526,0.142101,0.0526758,1.78893,0.558993
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,13,0,99,2559848267,45837179,2582758584,136103420,18175489056,10190325015,19,786628,2.52192,0.0179062,7.48829,0.142101,0.0526969,1.7836,0.560663
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,14,0,99,2559868990,45956034,2582788390,136136445,18175757088,10155375412,18,786629,2.52842,0.0179525,7.49,0.142101,0.0527091,1.78977,0.558732
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,15,0,99,2559803459,45720873,2582730316,136061759,18175453489,10157867787,15,786629,2.51553,0.0178611,7.48602,0.1421,0.0526814,1.7893,0.558878
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,16,0,99,2559908627,47021793,2582818596,136078661,18175915060,10181138145,17,786628,2.58704,0.0183685,7.48676,0.142101,0.0526861,1.78525,0.560144
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,17,0,99,2559865302,45863871,2582772877,136157548,18175611126,10193827279,17,786631,2.52337,0.0179165,7.49122,0.142101,0.0527176,1.783,0.560852
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,18,0,99,2559849656,45934047,2582769790,136185894,18175659154,10172282521,18,786629,2.52723,0.017944,7.49276,0.1421,0.0527286,1.78678,0.559665
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,19,0,99,2559847278,46341392,2582761830,136058043,18175518357,10177245800,19,786629,2.54966,0.0181032,7.48579,0.142101,0.0526793,1.7859,0.559943
simd256_v3,simd,conv_simd256_v3,16384,16384,3,1234,20,0,99,2559910087,46257368,2582828575,136113923,18175977208,10166184609,15,786629,2.54497,0.0180699,7.48867,0.142101,0.0526996,1.78789,0.55932
tile_8,tile,8,64,64,3,1234,1,0,50,836174,19732,651864,20611,3710602,3035861,1,143,5.31774,0.023598,5.55462,0.175676,0.0316186,1.22226,0.818159
tile_8,tile,8,64,64,3,1234,2,0,71,698812,16927,540683,17681,3070195,2651577,2,144,5.51333,0.0242225,5.75892,0.176107,0.0327012,1.15788,0.863651
tile_8,tile,8,64,64,3,1234,3,0,55,748681,16736,583571,18713,3321828,2693117,1,143,5.03819,0.022354,5.63334,0.175678,0.0320664,1.23345,0.810733
tile_8,tile,8,64,64,3,1234,4,0,59,711975,16177,554267,18122,3160812,2532245,1,143,5.11799,0.0227213,5.73334,0.175356,0.0326954,1.24823,0.801137
tile_8,tile,8,64,64,3,1234,5,0,58,725890,17372,565052,18487,3220547,2495708,1,141,5.39411,0.023932,5.74033,0.175452,0.0327173,1.29043,0.774933
tile_8,tile,8,64,64,3,1234,6,0,58,708747,16524,552327,17686,3149354,2459789,1,142,5.24679,0.0233144,5.61575,0.175378,0.0320209,1.28034,0.781046
tile_8,tile,8,64,64,3,1234,7,0,56,735193,17278,573378,18527,3263366,2533392,1,144,5.29453,0.0235013,5.67727,0.175701,0.032312,1.28814,0.776313
tile_8,tile,8,64,64,3,1234,8,0,59,708834,16940,552086,18095,3147158,2659306,1,142,5.38263,0.0238984,5.74963,0.175424,0.0327757,1.18345,0.844986
tile_8,tile,8,64,64,3,1234,9,0,58,713746,15699,556088,17871,3167525,2497758,1,145,4.95624,0.0219952,5.64194,0.175559,0.032137,1.26815,0.788552
tile_8,tile,8,64,64,3,1234,10,0,58,721285,16232,561431,18361,3201795,2560345,1,144,5.06966,0.0225043,5.7346,0.175349,0.0327039,1.25053,0.799659
tile_8,tile,8,64,64,3,1234,11,0,57,733567,16442,571566,18780,3253719,2666650,1,144,5.05329,0.0224138,5.77186,0.175665,0.0328571,1.22015,0.81957
tile_8,tile,8,64,64,3,1234,12,0,57,724663,14994,565247,18205,3217335,2437315,1,142,4.66038,0.020691,5.65841,0.175688,0.0322072,1.32003,0.757557
tile_8,tile,8,64,64,3,1234,13,0,57,732814,15060,570909,18466,3252974,2731475,1,141,4.62961,0.0205509,5.67665,0.175504,0.0323449,1.19092,0.839685
tile_8,tile,8,64,64,3,1234,14,0,54,761153,15555,593499,19351,3378199,2772713,1,144,4.60452,0.0204361,5.7282,0.175685,0.0326049,1.21837,0.820767
tile_8,tile,8,64,64,3,1234,15,0,100,656816,15168,498539,16935,2829849,2431770,1,144,5.36,0.0230932,5.98442,0.176172,0.0339693,1.1637,0.859329
tile_8,tile,8,64,64,3,1234,16,0,52,792461,15579,617715,17577,3516319,2473800,1,141,4.43049,0.019659,4.99869,0.175671,0.0284549,1.42142,0.70352
tile_8,tile,8,64,64,3,1234,17,0,57,722681,14652,563243,17078,3212558,2376335,1,141,4.56085,0.0202745,5.31601,0.175325,0.0303208,1.3519,0.739702
tile_8,tile,8,64,64,3,1234,18,0,57,726291,14671,566254,16342,3222507,2406149,1,144,4.55267,0.0201999,5.07121,0.175718,0.0288598,1.33928,0.74667
tile_8,tile,8,64,64,3,1234,19,0,46,915543,18043,713063,19362,4065630,3017357,1,144,4.43793,0.0197074,4.76236,0.175388,0.0271533,1.34741,0.742162
tile_8,tile,8,64,64,3,1234,20,0,100,648549,14106,492947,13620,2794158,2192377,0,141,5.04839,0.0217501,4.87446,0.176421,0.0276297,1.27449,0.784629
tile_8,tile,8,128,128,3,1234,1,0,100,995926,14827,787780,23073,4600390,3091283,1,179,3.22299,0.0148877,5.01544,0.171242,0.0292886,1.48818,0.671961
tile_8,tile,8,128,128,3,1234,2,0,66,1147852,13169,931716,26962,5494968,3032461,1,178,2.39656,0.0114727,4.90667,0.169558,0.028938,1.81205,0.551861
tile_8,tile,8,128,128,3,1234,3,0,65,1158077,13195,940262,24972,5542570,2984997,1,180,2.38066,0.0113939,4.50549,0.169644,0.0265586,1.85681,0.538558
tile_8,tile,8,128,128,3,1234,4,0,75,1054464,12932,855057,25525,5018855,3095956,2,178,2.57668,0.0122641,5.08582,0.170369,0.0298518,1.6211,0.616865
tile_8,tile,8,128,128,3,1234,5,0,68,1242035,16303,996399,27432,5848050,3520746,2,177,2.78777,0.013126,4.69079,0.170381,0.0275311,1.66103,0.602038
tile_8,tile,8,128,128,3,1234,6,0,66,1149353,13400,933742,26616,5500853,3151580,1,178,2.43599,0.0116587,4.83852,0.169745,0.0285047,1.74543,0.572926
tile_8,tile,8,128,128,3,1234,7,0,61,1231299,14136,999532,27090,5893769,3348217,1,178,2.39847,0.0114806,4.59638,0.169591,0.0271027,1.76027,0.568094
tile_8,tile,8,128,128,3,1234,8,0,100,997124,14773,788741,23624,4604041,3012131,1,178,3.2087,0.0148156,5.13114,0.171315,0.0299515,1.5285,0.654236
tile_8,tile,8,128,128,3,1234,9,0,64,1173294,14496,952280,29229,5613386,3327715,1,177,2.5824,0.012355,5.20702,0.169644,0.0306937,1.68686,0.592818
tile_8,tile,8,128,128,3,1234,10,0,84,1075230,15361,856238,23879,5019765,3042969,2,178,3.0601,0.0142862,4.757,0.170573,0.0278883,1.64963,0.606198
tile_8,tile,8,128,128,3,1234,11,0,65,1158481,13586,940579,28065,5542503,3170793,1,180,2.45124,0.0117274,5.0636,0.169703,0.029838,1.74799,0.572087
tile_8,tile,8,128,128,3,1234,12,0,69,1102516,12750,894469,26049,5276348,3061984,1,177,2.41644,0.0115645,4.93694,0.169524,0.0291223,1.72318,0.580323
tile_8,tile,8,128,128,3,1234,13,0,71,1087281,12819,883764,23818,5188631,3053032,2,178,2.47059,0.01179,4.59042,0.170327,0.0269506,1.6995,0.588408
tile_8,tile,8,128,128,3,1234,14,0,65,1159360,13186,940915,27707,5547786,3232552,1,178,2.3768,0.0113735,4.99424,0.169602,0.0294469,1.71622,0.582674
tile_8,tile,8,128,128,3,1234,15,0,66,1136929,13458,923371,26697,5442105,3069377,1,177,2.47294,0.0118372,4.90564,0.169672,0.0289125,1.77303,0.564005
tile_8,tile,8,128,128,3,1234,16,0,66,1147053,13021,931159,25160,5490282,3059667,1,179,2.37165,0.0113517,4.58264,0.169601,0.0270201,1.79441,0.557288
tile_8,tile,8,128,128,3,1234,17,0,66,1150137,13379,934160,26497,5504921,3249508,1,181,2.43037,0.0116325,4.81333,0.169695,0.0283645,1.69408,0.590291
tile_8,tile,8,128,128,3,1234,18,0,100,998027,14661,789728,23538,4608941,3091276,1,178,3.18099,0.01469,5.10703,0.171347,0.0298052,1.49095,0.670713
tile_8,tile,8,128,128,3,1234,19,0,66,1149392,13379,933296,25241,5504830,2942898,1,176,2.43041,0.0116401,4.58525,0.169541,0.027045,1.87055,0.534603
tile_8,tile,8,128,128,3,1234,20,0,66,1153542,13706,936976,26354,5521363,2997097,1,179,2.48236,0.0118817,4.7731,0.1697,0.0281267,1.84224,0.542818
tile_8,tile,8,256,256,3,1234,1,0,81,2607952,14707,2182517,57230,13182931,5716714,1,328,1.11561,0.00563929,4.34122,0.165556,0.026222,2.30603,0.433645
tile_8,tile,8,256,256,3,1234,2,0,81,2623642,15115,2196067,60500,13262250,5901916,1,327,1.1397,0.00576108,4.56182,0.165588,0.0275493,2.24711,0.445016
tile_8,tile,8,256,256,3,1234,3,0,82,2599664,15328,2175482,60251,13139683,5913631,1,327,1.16654,0.00589615,4.58542,0.165566,0.0276955,2.22193,0.450059
tile_8,tile,8,256,256,3,1234,4,0,80,2649093,14972,2216197,60669,13390393,5982260,1,329,1.11812,0.00565175,4.53079,0.165506,0.0273753,2.23835,0.446758
tile_8,tile,8,256,256,3,1234,5,0,85,2556550,14620,2136597,58214,12884518,5674212,1,324,1.1347,0.00571864,4.51814,0.165827,0.0272461,2.27071,0.44039
tile_8,tile,8,256,256,3,1234,6,0,81,2610832,14443,2185326,60763,13197411,5816017,1,326,1.09438,0.00553195,4.60416,0.165587,0.027805,2.26915,0.440694
tile_8,tile,8,256,256,3,1234,7,0,80,2657178,14957,2224288,57646,13434795,5885894,1,326,1.1133,0.0056289,4.2908,0.165562,0.0259166,2.28254,0.438108
tile_8,tile,8,256,256,3,1234,8,0,72,2941060,16883,2461781,66051,14869634,6936067,1,325,1.1354,0.00574045,4.44201,0.165558,0.0268306,2.14381,0.466458
tile_8,tile,8,256,256,3,1234,9,0,81,2609003,14069,2183996,58623,13188533,5817377,1,325,1.06676,0.00539248,4.445,0.165598,0.0268421,2.26709,0.441094
tile_8,tile,8,256,256,3,1234,10,0,82,2597329,14367,2173469,60285,13128463,5842978,1,328,1.09434,0.00553145,4.59193,0.165554,0.0277368,2.24688,0.445062
tile_8,tile,8,256,256,3,1234,11,0,82,2592861,14263,2170113,60071,13107302,5732713,1,326,1.08817,0.00550087,4.58302,0.165565,0.027681,2.2864,0.437368
tile_8,tile,8,256,256,3,1234,12,0,81,2627553,14501,2198708,60880,13279352,6044010,1,326,1.092,0.00551882,4.58456,0.165573,0.027689,2.19711,0.455143
tile_8,tile,8,256,256,3,1234,13,0,82,2604350,15238,2179251,59799,13157671,5893838,1,326,1.15811,0.00585098,4.5448,0.165626,0.0274402,2.23245,0.447939
tile_8,tile,8,256,256,3,1234,14,0,81,2602674,15311,2177906,59297,13154727,5799010,1,326,1.16392,0.0058828,4.50766,0.165561,0.0272266,2.26844,0.440831
tile_8,tile,8,256,256,3,1234,15,0,100,2369594,17596,1956545,55251,11749013,5644183,1,325,1.49766,0.00742574,4.70261,0.166528,0.0282391,2.08161,0.480396
tile_8,tile,8,256,256,3,1234,16,0,98,2398313,17834,1982949,54824,11907239,5635465,2,327,1.49774,0.00743606,4.60426,0.166533,0.0276477,2.11291,0.473281
tile_8,tile,8,256,256,3,1234,17,0,82,2595355,14590,2172066,58244,13120833,5664308,1,327,1.11197,0.00562158,4.43905,0.165543,0.026815,2.31641,0.431703
tile_8,tile,8,256,256,3,1234,18,0,77,2741627,15782,2294238,60304,13855653,6217688,1,327,1.13903,0.00575644,4.3523,0.165581,0.026285,2.22843,0.448747
tile_8,tile,8,256,256,3,1234,19,0,82,2587577,14909,2165635,56049,13080761,5618894,1,327,1.13977,0.00576176,4.28484,0.165559,0.0258811,2.328,0.429554
tile_8,tile,8,256,256,3,1234,20,0,81,2637643,15545,2206756,61328,13327870,5926985,1,329,1.16635,0.00589352,4.60149,0.165575,0.027791,2.24868,0.444706
tile_8,tile,8,512,512,3,1234,1,0,92,8203746,31800,6952824,189196,42380143,16909205,1,903,0.750351,0.00387628,4.46426,0.164059,0.0272114,2.50634,0.398989
tile_8,tile,8,512,512,3,1234,2,0,95,7977942,29653,6761733,177660,41212653,16025724,1,905,0.719512,0.00371687,4.31081,0.164069,0.0262743,2.57166,0.388854
tile_8,tile,8,512,512,3,1234,3,0,93,8106756,28954,6870281,176339,41878665,16302444,1,902,0.691378,0.00357159,4.21071,0.164052,0.0256669,2.56886,0.389278
tile_8,tile,8,512,512,3,1234,4,0,100,7833047,34211,6609467,177465,40207811,16325268,0,903,0.850855,0.00436752,4.41369,0.164383,0.0268501,2.46292,0.406022
tile_8,tile,8,512,512,3,1234,5,0,99,7865756,36343,6634357,176511,40364617,16258835,4,903,0.900368,0.00462041,4.37291,0.164361,0.0266056,2.48263,0.402799
tile_8,tile,8,512,512,3,1234,6,0,99,7876436,34804,6650312,180792,40458498,16415674,2,903,0.86024,0.00441875,4.46858,0.164374,0.0271855,2.46463,0.405741
tile_8,tile,8,512,512,3,1234,7,0,98,7915194,33225,6683560,181660,40674476,16384996,1,903,0.816851,0.00419762,4.46619,0.164318,0.0271801,2.48242,0.402832
tile_8,tile,8,512,512,3,1234,8,0,92,8232863,32612,6974171,187800,42488180,16793805,1,905,0.767555,0.0039612,4.42005,0.164144,0.0269279,2.52999,0.395258
tile_8,tile,8,512,512,3,1234,9,0,93,8116705,31544,6879544,186989,41929703,16489454,1,903,0.752307,0.00388631,4.45958,0.164073,0.0271804,2.54282,0.393264
tile_8,tile,8,512,512,3,1234,10,0,93,8165795,32697,6920904,184224,42184022,16843920,1,904,0.775104,0.00400414,4.36715,0.164065,0.0266185,2.50441,0.399296
tile_8,tile,8,512,512,3,1234,11,0,93,8125663,31676,6887495,186592,41977971,16565011,1,903,0.754586,0.00389827,4.445,0.164074,0.0270914,2.53413,0.394612
tile_8,tile,8,512,512,3,1234,12,0,100,7834046,36469,6610196,182331,40213554,16561409,1,902,0.906883,0.00465519,4.53407,0.164377,0.0275833,2.42815,0.411836
tile_8,tile,8,512,512,3,1234,13,0,97,7963609,35596,6727554,181266,40950684,16430848,2,902,0.869241,0.00446983,4.42645,0.164284,0.0269438,2.4923,0.401235
tile_8,tile,8,512,512,3,1234,14,0,93,8109578,30607,6873116,185449,41892479,16596970,1,905,0.730608,0.00377418,4.42679,0.164066,0.0269818,2.5241,0.39618
tile_8,tile,8,512,512,3,1234,15,0,92,8197301,32527,6945976,184259,42339166,16838161,1,905,0.768248,0.00396801,4.35198,0.164056,0.0265274,2.51448,0.397697
tile_8,tile,8,512,512,3,1234,16,0,100,7844577,34450,6617613,180967,40259885,16289848,2,906,0.85569,0.00439157,4.49497,0.164372,0.0273463,2.47147,0.404617
tile_8,tile,8,512,512,3,1234,17,0,93,8118007,31757,6880080,187657,41939520,16523359,1,903,0.757209,0.00391192,4.47447,0.164048,0.0272754,2.5382,0.393981
tile_8,tile,8,512,512,3,1234,18,0,100,7835353,35610,6611402,180195,40217730,16096960,0,904,0.88543,0.00454479,4.48049,0.16439,0.0272552,2.49847,0.400245
tile_8,tile,8,512,512,3,1234,19,0,93,8148027,32359,6904792,186930,42087129,16658633,1,904,0.768857,0.00397139,4.4415,0.164059,0.0270725,2.52645,0.395813
tile_8,tile,8,512,512,3,1234,20,0,93,8117805,30738,6880198,180839,41934475,16535741,1,905,0.733001,0.00378649,4.31242,0.16407,0.026284,2.53599,0.394323
tile_8,tile,8,1024,1024,3,1234,1,0,97,30275205,84670,25751324,670271,157375134,60791267,2,3210,0.538014,0.00279668,4.25907,0.16363,0.0260286,2.58878,0.386283
tile_8,tile,8,1024,1024,3,1234,2,0,97,30245953,81906,25726386,687776,157226340,61273085,1,3209,0.520943,0.002708,4.37443,0.163626,0.0267343,2.56599,0.389713
tile_8,tile,8,1024,1024,3,1234,3,0,97,30293355,82161,25765449,665156,157462157,61264272,1,3211,0.521783,0.00271218,4.22423,0.163629,0.0258158,2.57021,0.389073
tile_8,tile,8,1024,1024,3,1234,4,0,97,30246303,83592,25727131,674432,157231786,60672004,1,3208,0.531648,0.00276371,4.28941,0.163626,0.0262148,2.5915,0.385876
tile_8,tile,8,1024,1024,3,1234,5,0,97,30328999,83629,25795366,689242,157640285,61266248,1,3211,0.530505,0.00275739,4.37225,0.163634,0.0267196,2.57304,0.388646
tile_8,tile,8,1024,1024,3,1234,6,0,97,30263627,81025,25742387,691543,157322110,61452638,1,3209,0.515026,0.00267731,4.39571,0.163629,0.026864,2.56005,0.390617
tile_8,tile,8,1024,1024,3,1234,7,0,97,30291088,83051,25764816,692776,157463865,61260651,1,3211,0.527429,0.00274176,4.39959,0.163624,0.0268885,2.57039,0.389046
tile_8,tile,8,1024,1024,3,1234,8,0,98,30002477,84742,25519933,661316,155963255,59773996,1,3209,0.543346,0.0028245,4.2402,0.163628,0.0259137,2.60922,0.383257
tile_8,tile,8,1024,1024,3,1234,9,0,97,30246095,83161,25726967,672328,157231164,61093111,1,3209,0.528909,0.00274948,4.27605,0.163625,0.0261332,2.57363,0.388556
tile_8,tile,8,1024,1024,3,1234,10,0,97,30290892,80359,25764196,672399,157458123,61367297,1,3211,0.510352,0.00265291,4.27034,0.163626,0.0260982,2.56583,0.389737
tile_8,tile,8,1024,1024,3,1234,11,0,98,29965750,82274,25488088,664134,155771739,60543786,1,3208,0.52817,0.0027456,4.26351,0.163625,0.0260566,2.57288,0.38867
tile_8,tile,8,1024,1024,3,1234,12,0,96,30377827,84801,25839573,699172,157915320,61796705,1,3210,0.537003,0.00279154,4.42751,0.163629,0.0270582,2.5554,0.391328
tile_8,tile,8,1024,1024,3,1234,13,0,97,30226613,83370,25710005,672614,157123837,60866123,2,3208,0.530601,0.00275817,4.28079,0.163629,0.0261616,2.58147,0.387377
tile_8,tile,8,1024,1024,3,1234,14,0,98,29930883,85263,25435088,683395,155391461,60537121,2,3210,0.548698,0.00284866,4.39789,0.163684,0.0268682,2.56688,0.389578
tile_8,tile,8,1024,1024,3,1234,15,0,97,30236680,83580,25717851,697504,157173454,61155736,1,3208,0.531769,0.00276419,4.4378,0.163627,0.0271214,2.57005,0.389097
tile_8,tile,8,1024,1024,3,1234,16,0,97,30253258,80979,25730832,665890,157256355,61274340,1,3210,0.514949,0.0026767,4.23442,0.163623,0.0258791,2.56643,0.389646
tile_8,tile,8,1024,1024,3,1234,17,0,98,30035189,78105,25547337,681869,156130815,62874101,1,3209,0.500254,0.00260045,4.36729,0.163628,0.0266904,2.48323,0.402701
tile_8,tile,8,1024,1024,3,1234,18,0,97,30352998,81458,25815146,698067,157765439,61945312,1,3211,0.516323,0.00268369,4.42471,0.16363,0.027041,2.54685,0.392642
tile_8,tile,8,1024,1024,3,1234,19,0,97,30237429,84399,25717164,694868,157171391,61305757,1,3210,0.536987,0.00279121,4.42108,0.163625,0.0270196,2.56373,0.390057
tile_8,tile,8,1024,1024,3,1234,20,0,97,30332832,81526,25801274,693083,157680763,61500849,2,3209,0.517032,0.00268771,4.39548,0.16363,0.0268624,2.56388,0.390034
