label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults
naive,naive,default,1024,1024,3,1234,1,0,100,28088334,74518,24926308,551272,153224002,56268412,2,3208
naive,naive,default,1024,1024,3,1234,2,0,99,28189059,61691,25022440,550082,153824898,55031329,1,3209
naive,naive,default,1024,1024,3,1234,3,0,100,28080111,67536,24921268,554597,153192518,55663019,1,3211
naive,naive,default,1024,1024,3,1234,4,0,97,28652333,60968,25467856,561431,156644830,56259443,1,3211
naive,naive,default,1024,1024,3,1234,5,0,97,28647192,65682,25464955,560386,156626070,56703680,1,3207
naive,naive,default,1024,1024,3,1234,6,0,96,28729760,61308,25538223,561977,157073945,56100944,1,3209
naive,naive,default,1024,1024,3,1234,7,0,97,28660299,59432,25476501,562580,156697682,55903280,1,3206
naive,naive,default,1024,1024,3,1234,8,0,97,28538841,64711,25359159,557139,155941215,55788680,2,3209
naive,naive,default,1024,1024,3,1234,9,0,100,28081405,74600,24922270,550954,153195165,56045886,1,3209
naive,naive,default,1024,1024,3,1234,10,0,97,28669519,59150,25483390,561996,156739934,55870713,1,3210
naive,naive,default,1024,1024,3,1234,11,0,97,28646904,63354,25462089,558287,156607676,56332593,1,3208
naive,naive,default,1024,1024,3,1234,12,0,98,28415590,62272,25235823,557155,155168861,55768737,2,3210
naive,naive,default,1024,1024,3,1234,13,0,97,28635783,52287,25454981,562330,156562775,59699779,1,3206
naive,naive,default,1024,1024,3,1234,14,0,100,28078212,47465,24919117,548101,153182378,55952593,0,3208
naive,naive,default,1024,1024,3,1234,15,0,97,28629170,61488,25447183,561794,156515772,55928920,1,3210
naive,naive,default,1024,1024,3,1234,16,0,97,28642872,66243,25460058,559351,156597919,56158207,1,3209
naive,naive,default,1024,1024,3,1234,17,0,96,28701749,62191,25513554,564183,156923801,56213025,1,3209
naive,naive,default,1024,1024,3,1234,18,0,100,28077250,68395,24918568,547158,153177365,55558139,0,3208
naive,naive,default,1024,1024,3,1234,19,0,97,28506412,57724,25338571,558432,155849978,56043233,1,3210
naive,naive,default,1024,1024,3,1234,20,0,97,28646256,67446,25461779,560109,156608868,55936386,1,3208
naive,naive,default,2048,2048,3,1234,1,0,100,110619445,229991,98429944,2153431,605773570,215758452,1,12427
naive,naive,default,2048,2048,3,1234,2,0,99,111415143,202090,99179491,2164383,610474308,215841806,2,12428
naive,naive,default,2048,2048,3,1234,3,0,99,111215144,249367,98992938,2160851,609326143,216126086,5,12428
naive,naive,default,2048,2048,3,1234,4,0,99,111212030,211767,98999113,2158836,609362365,216855805,2,12429
naive,naive,default,2048,2048,3,1234,5,0,99,111432126,208611,99196190,2160590,610572701,216452807,1,12429
naive,naive,default,2048,2048,3,1234,6,0,99,111453010,179770,99214239,2162212,610685119,217335982,1,12430
naive,naive,default,2048,2048,3,1234,7,0,99,111471574,263570,99229963,2164661,610784794,216722547,1,12430
naive,naive,default,2048,2048,3,1234,8,0,99,111264961,199651,99044647,2168304,609641174,216780181,3,12429
naive,naive,default,2048,2048,3,1234,9,0,99,111116818,236962,98914574,2153295,608840178,214876639,2,12431
naive,naive,default,2048,2048,3,1234,10,0,99,111434552,256486,99196469,2161205,610571045,215954510,2,12428
naive,naive,default,2048,2048,3,1234,11,0,99,111298954,214412,99067758,2156982,609791387,215912573,3,12431
naive,naive,default,2048,2048,3,1234,12,0,99,111375092,251391,99144385,2167045,610257380,215775205,2,12428
naive,naive,default,2048,2048,3,1234,13,0,99,110777902,209397,98578784,2156022,606690756,216318436,2,12430
naive,naive,default,2048,2048,3,1234,14,0,99,111308264,255211,99083713,2157593,609858481,215528429,2,12428
naive,naive,default,2048,2048,3,1234,15,0,98,111493518,243942,99251858,2162838,610913646,216362298,1,12431
naive,naive,default,2048,2048,3,1234,16,0,99,111396378,206651,99162426,2158806,610370294,216415281,1,12427
naive,naive,default,2048,2048,3,1234,17,0,99,111376972,171254,99146757,2162321,610267748,217414535,1,12429
naive,naive,default,2048,2048,3,1234,18,0,98,111489347,187242,99246556,2162708,610885172,217646801,1,12428
naive,naive,default,2048,2048,3,1234,19,0,99,111196629,252344,98982516,2158163,609258991,216611387,3,12428
naive,naive,default,2048,2048,3,1234,20,0,98,111508100,245591,99262537,2166599,610980586,217944882,1,12430
naive,naive,default,4096,4096,3,1234,1,0,99,442072190,934796,393634574,8561136,2423508973,872075994,4,49301
naive,naive,default,4096,4096,3,1234,2,0,99,441940626,911236,393540422,8550823,2422868699,856850035,4,49300
naive,naive,default,4096,4096,3,1234,3,0,99,441838078,968563,393446417,8549619,2422294866,855994757,1,49301
naive,naive,default,4096,4096,3,1234,4,0,99,441684468,937180,393311185,8538669,2421474679,853909166,4,49300
naive,naive,default,4096,4096,3,1234,5,0,99,441428861,793317,393054887,8539500,2419834705,859339664,3,49302
naive,naive,default,4096,4096,3,1234,6,0,99,441744013,780963,393364005,8540149,2421783867,857937940,1,49300
naive,naive,default,4096,4096,3,1234,7,0,99,441887649,870033,393490624,8544663,2422569955,856854342,1,49302
naive,naive,default,4096,4096,3,1234,8,0,99,441738112,961328,393355427,8550371,2421740822,854172080,2,49298
naive,naive,default,4096,4096,3,1234,9,0,99,441916413,838575,393515090,8544683,2422743082,855988464,3,49303
naive,naive,default,4096,4096,3,1234,10,0,99,441545189,891505,393179996,8547652,2420652847,866193864,5,49301
naive,naive,default,4096,4096,3,1234,11,0,99,442055528,882194,393634628,8549883,2423463104,856545587,1,49303
naive,naive,default,4096,4096,3,1234,12,0,100,441011117,771607,392661598,8529699,2417393417,855094380,3,49299
naive,naive,default,4096,4096,3,1234,13,0,100,440986082,921963,392645977,8525192,2417276323,853807906,2,49298
naive,naive,default,4096,4096,3,1234,14,0,100,440990056,834004,392648789,8528524,2417308182,852110883,0,49302
naive,naive,default,4096,4096,3,1234,15,0,99,441513134,874098,393123109,8537819,2420245800,857301413,1,49303
naive,naive,default,4096,4096,3,1234,16,0,99,441789659,989233,393395375,8552589,2421972380,854482344,4,49301
naive,naive,default,4096,4096,3,1234,17,0,99,441612792,990527,393238786,8537876,2421024917,853953248,5,49301
naive,naive,default,4096,4096,3,1234,18,0,99,441516046,827749,393148393,8547547,2420450779,856032548,2,49302
naive,naive,default,4096,4096,3,1234,19,0,99,441886813,810469,393486745,8546731,2422535445,856253724,3,49302
naive,naive,default,4096,4096,3,1234,20,0,100,441028441,871885,392677717,8534039,2417475267,857130276,3,49300
naive,naive,default,8192,8192,3,1234,1,0,100,1763175165,3908666,1570284079,34067647,9668368135,3415201432,5,196775
naive,naive,default,8192,8192,3,1234,2,0,99,1764239207,3879095,1571289788,34095194,9674655169,3415651475,10,196775
naive,naive,default,8192,8192,3,1234,3,0,100,1763236777,4084105,1570351148,34064024,9668816158,3403834564,3,196771
naive,naive,default,8192,8192,3,1234,4,0,99,1763923118,4203088,1571007658,34084626,9672968428,3418444611,7,196775
naive,naive,default,8192,8192,3,1234,5,0,99,1763827827,3532059,1570914079,34069811,9672330254,3408635745,7,196776
naive,naive,default,8192,8192,3,1234,6,0,99,1763823757,3905044,1570912107,34071394,9672319709,3410047484,14,196772
naive,naive,default,8192,8192,3,1234,7,0,99,1763596715,3893452,1570700069,34075290,9671012754,3405639163,5,196773
naive,naive,default,8192,8192,3,1234,8,0,100,1763188595,3852286,1570309744,34058813,9668572624,3409351472,6,196772
naive,naive,default,8192,8192,3,1234,9,0,100,1763247531,4236682,1570357591,34043964,9668831121,3419067876,6,196774
naive,naive,default,8192,8192,3,1234,10,0,99,1764121931,3734852,1571184089,34084432,9674006394,3411764575,7,196770
naive,naive,default,8192,8192,3,1234,11,0,99,1763782816,4077123,1570879588,34068344,9672146903,3415585249,12,196774
naive,naive,default,8192,8192,3,1234,12,0,99,1764033227,4010744,1571103696,34068733,9673502823,3400179509,7,196775
naive,naive,default,8192,8192,3,1234,13,0,99,1763738009,3795595,1570839008,34091931,9671921532,3403513202,10,196771
naive,naive,default,8192,8192,3,1234,14,0,100,1763224981,4020324,1570341598,34084304,9668735460,3417460965,8,196774
naive,naive,default,8192,8192,3,1234,15,0,99,1764070871,3796419,1571133278,34090563,9673648776,3411863300,7,196773
naive,naive,default,8192,8192,3,1234,16,0,100,1763189109,3947369,1570314957,34082019,9668593870,3408705269,6,196771
naive,naive,default,8192,8192,3,1234,17,0,99,1763804081,3992511,1570896421,34083412,9672249538,3410092306,10,196774
naive,naive,default,8192,8192,3,1234,18,0,99,1763803423,3799440,1570897211,34099483,9672255622,3410352269,6,196774
naive,naive,default,8192,8192,3,1234,19,0,99,1763843400,4124542,1570935034,34078746,9672490934,3411207881,12,196774
naive,naive,default,8192,8192,3,1234,20,0,99,1763825637,3903679,1570916233,34075392,9672344450,3411864574,6,196775
naive,naive,default,16384,16384,3,1234,1,0,99,7053986146,30378872,6283685829,136126278,38690485758,13526409946,23,786631
naive,naive,default,16384,16384,3,1234,2,0,100,7052796324,29950812,6282530276,136125544,38683344628,13529517597,25,786630
naive,naive,default,16384,16384,3,1234,3,0,99,7053484176,29282829,6283194947,136271833,38687424844,13556663061,23,786628
naive,naive,default,16384,16384,3,1234,4,0,100,7052773590,28051953,6282517442,136182232,38683237930,13558666449,21,786631
naive,naive,default,16384,16384,3,1234,5,0,99,7053810420,28375093,6283474794,136164092,38689188853,13556952492,20,786629
naive,naive,default,16384,16384,3,1234,6,0,99,7053396452,29282843,6283107745,136232850,38686956166,13525136244,26,786629
naive,naive,default,16384,16384,3,1234,7,0,99,7053671316,28827764,6283368006,136117404,38688643570,13510768751,18,786628
naive,naive,default,16384,16384,3,1234,8,0,99,7053537591,28416854,6283232479,136248447,38687713063,13550724535,23,786631
naive,naive,default,16384,16384,3,1234,9,0,100,7052823132,28898194,6282545925,136176936,38683435754,13539456918,26,786630
naive,naive,default,16384,16384,3,1234,10,0,99,7053431985,29724375,6283139919,136190428,38687136742,13536772950,20,786628
naive,naive,default,16384,16384,3,1234,11,0,99,7053724501,29750710,6283409417,136164985,38688782724,13535721622,19,786628
naive,naive,default,16384,16384,3,1234,12,0,99,7053493153,29546564,6283175614,136150180,38687311253,13558413899,24,786627
naive,naive,default,16384,16384,3,1234,13,0,99,7053372271,29273721,6283078935,136215508,38686824684,13540447801,22,786631
naive,naive,default,16384,16384,3,1234,14,0,99,7053072210,29384353,6282795547,136167527,38684989003,13530404747,22,786628
naive,naive,default,16384,16384,3,1234,15,0,99,7053443033,28963797,6283145862,136161751,38687162139,13553454524,24,786628
naive,naive,default,16384,16384,3,1234,16,0,100,7052874275,29396156,6282599111,136192928,38683725238,13551610584,24,786627
naive,naive,default,16384,16384,3,1234,17,0,99,7053222599,29214340,6282951241,136171799,38686154265,13527298337,22,786628
naive,naive,default,16384,16384,3,1234,18,0,99,7053757944,29597429,6283436267,136227282,38689008973,13534736198,15,786631
naive,naive,default,16384,16384,3,1234,19,0,100,7052688928,29157571,6282448651,136099385,38682888345,13508913273,15,786632
naive,naive,default,16384,16384,3,1234,20,0,100,7052871136,29205091,6282602326,136139316,38683718570,13551709779,18,786631
reorder_base,reorder,default,64,64,3,1234,1,0,100,644449,14451,474105,15287,2744651,2148024,0,141
reorder_base,reorder,default,64,64,3,1234,2,0,58,704889,14935,523531,18475,3078292,2539164,1,142
reorder_base,reorder,default,64,64,3,1234,3,0,58,699608,16781,519497,18004,3058280,2416753,1,141
reorder_base,reorder,default,64,64,3,1234,4,0,48,849798,19920,631345,22248,3710870,2931791,1,141
reorder_base,reorder,default,64,64,3,1234,5,0,100,647908,15151,476729,15014,2760886,2203624,0,142
reorder_base,reorder,default,64,64,3,1234,6,0,100,649863,14256,477719,15189,2768407,2134380,0,143
reorder_base,reorder,default,64,64,3,1234,7,0,45,898590,21839,667350,23265,3922325,2927566,1,143
reorder_base,reorder,default,64,64,3,1234,8,0,69,716069,15559,531608,17690,3099550,2498664,1,145
reorder_base,reorder,default,64,64,3,1234,9,0,59,695493,14736,516713,18143,3035338,2524810,1,140
reorder_base,reorder,default,64,64,3,1234,10,0,100,644204,16067,473785,16972,2745826,2485711,1,139
reorder_base,reorder,default,64,64,3,1234,11,0,57,720125,15925,534951,18715,3141447,2452728,1,143
reorder_base,reorder,default,64,64,3,1234,12,0,95,660117,16495,486986,15863,2817086,2262725,1,142
reorder_base,reorder,default,64,64,3,1234,13,0,58,706577,16730,524601,18766,3088141,2510174,1,140
reorder_base,reorder,default,64,64,3,1234,14,0,55,759652,18356,565533,19956,3313718,2981992,1,143
reorder_base,reorder,default,64,64,3,1234,15,0,99,651643,14668,479430,15505,2773989,2236922,1,144
reorder_base,reorder,default,64,64,3,1234,16,0,67,694342,16181,517120,18533,3019244,2635644,2,144
reorder_base,reorder,default,64,64,3,1234,17,0,56,726484,14785,539461,18376,3172915,2470964,1,142
reorder_base,reorder,default,64,64,3,1234,18,0,51,801658,16553,595418,18756,3499785,2819173,1,140
reorder_base,reorder,default,64,64,3,1234,19,0,57,720370,14757,534720,16772,3145728,2480331,1,141
reorder_base,reorder,default,64,64,3,1234,20,0,55,743571,14903,552731,16921,3246995,2492626,1,144
reorder_base,reorder,default,128,128,3,1234,1,0,64,1149367,14280,835159,27739,5294636,3110320,1,179
reorder_base,reorder,default,128,128,3,1234,2,0,100,969497,14576,703805,22136,4341251,2685060,0,179
reorder_base,reorder,default,128,128,3,1234,3,0,100,967879,15902,702468,23290,4336905,2812658,1,177
reorder_base,reorder,default,128,128,3,1234,4,0,66,1121947,15249,814571,24937,5155994,2805950,1,180
reorder_base,reorder,default,128,128,3,1234,5,0,65,1111580,14146,807421,26487,5121492,2849227,1,178
reorder_base,reorder,default,128,128,3,1234,6,0,62,1183357,15817,860367,28340,5449910,3090087,1,177
reorder_base,reorder,default,128,128,3,1234,7,0,69,1120246,16056,817489,24915,5138430,2946143,2,180
reorder_base,reorder,default,128,128,3,1234,8,0,62,1169940,15818,850645,25536,5390194,2968949,1,178
reorder_base,reorder,default,128,128,3,1234,9,0,100,970418,14725,704591,20134,4344577,2742390,0,179
reorder_base,reorder,default,128,128,3,1234,10,0,100,981138,15646,711189,21088,4387979,2636524,0,180
reorder_base,reorder,default,128,128,3,1234,11,0,64,1140618,15797,829068,25466,5255305,2831304,1,180
reorder_base,reorder,default,128,128,3,1234,12,0,64,1141459,17336,830063,23889,5260114,2818069,1,178
reorder_base,reorder,default,128,128,3,1234,13,0,65,1133736,14468,823473,26580,5222437,2933631,1,176
reorder_base,reorder,default,128,128,3,1234,14,0,95,1012003,17695,734962,22534,4535909,2866178,1,178
reorder_base,reorder,default,128,128,3,1234,15,0,65,1129056,16178,820392,25848,5200510,2935437,1,179
reorder_base,reorder,default,128,128,3,1234,16,0,64,1137157,13971,826931,25512,5240852,2950310,1,176
reorder_base,reorder,default,128,128,3,1234,17,0,63,1148479,14069,834594,25878,5290072,2991861,1,177
reorder_base,reorder,default,128,128,3,1234,18,0,100,969277,14893,703806,21234,4341519,2681798,0,178
reorder_base,reorder,default,128,128,3,1234,19,0,65,1127527,15931,819312,26424,5192035,2926990,1,179
reorder_base,reorder,default,128,128,3,1234,20,0,71,1097614,15664,801158,24682,5028227,2909423,2,180
reorder_base,reorder,default,256,256,3,1234,1,0,79,2545788,18888,1813147,52599,12195121,5095062,1,325
reorder_base,reorder,default,256,256,3,1234,2,0,100,2268400,20879,1618345,49240,10696534,5175952,1,325
reorder_base,reorder,default,256,256,3,1234,3,0,100,2264185,20323,1614817,47320,10677598,4813389,0,326
reorder_base,reorder,default,256,256,3,1234,4,0,79,2555231,19671,1819568,54187,12239206,5120562,1,326
reorder_base,reorder,default,256,256,3,1234,5,0,79,2558580,16105,1822152,53471,12255793,5063112,1,327
reorder_base,reorder,default,256,256,3,1234,6,0,80,2532507,19004,1803581,53348,12129968,5156934,1,325
reorder_base,reorder,default,256,256,3,1234,7,0,79,2562112,16684,1824814,53927,12268974,5192050,1,326
reorder_base,reorder,default,256,256,3,1234,8,0,79,2561859,17484,1824787,52965,12264979,5192140,1,326
reorder_base,reorder,default,256,256,3,1234,9,0,79,2554764,20961,1818371,53384,12230368,5186593,1,325
reorder_base,reorder,default,256,256,3,1234,10,0,83,2515348,24934,1792268,54753,12001095,5264689,1,326
reorder_base,reorder,default,256,256,3,1234,11,0,95,2335753,18910,1664978,50998,11039475,5183200,2,328
reorder_base,reorder,default,256,256,3,1234,12,0,100,2286229,18954,1630341,50544,10769900,5169756,2,327
reorder_base,reorder,default,256,256,3,1234,13,0,96,2314252,19337,1651738,48606,10935044,4943117,1,326
reorder_base,reorder,default,256,256,3,1234,14,0,80,2523085,16876,1796868,53866,12084925,5138956,1,325
reorder_base,reorder,default,256,256,3,1234,15,0,94,2363355,18544,1683975,49343,11169004,5033794,1,329
reorder_base,reorder,default,256,256,3,1234,16,0,79,2566414,16253,1826995,53696,12283125,5241413,1,325
reorder_base,reorder,default,256,256,3,1234,17,0,79,2606589,18570,1853139,54951,12459046,5462297,1,327
reorder_base,reorder,default,256,256,3,1234,18,0,100,2268712,23241,1618691,48868,10698650,5108989,1,324
reorder_base,reorder,default,256,256,3,1234,19,0,77,2617687,20209,1864102,55446,12534003,5355164,1,326
